Layer,Head_0,Head_1,Head_2,Head_3,Head_4,Head_5,Head_6,Head_7,Head_8,Head_9,Head_10,Head_11,Head_12,Head_13,Head_14,Head_15,Head_16,Head_17,Head_18,Head_19,Head_20,Head_21,Head_22,Head_23,Head_24,Head_25,Head_26,Head_27
0,0.0787353515625,0.024261474609375,0.07421875,0.052398681640625,0.07904052734375,0.01232147216796875,0.032012939453125,0.036102294921875,0.023345947265625,0.0307769775390625,0.0423583984375,0.02789306640625,0.029937744140625,0.02789306640625,0.0799560546875,9.435415267944336e-05,0.037139892578125,0.0943603515625,0.059906005859375,0.1025390625,0.0217437744140625,0.03424072265625,0.03387451171875,0.031280517578125,0.0267333984375,0.02777099609375,0.027435302734375,0.0235137939453125
1,0.05096435546875,0.049285888671875,0.05303955078125,0.054718017578125,0.0377197265625,0.050323486328125,0.05438232421875,0.058380126953125,0.03564453125,0.03936767578125,0.05731201171875,0.04437255859375,0.0792236328125,0.034332275390625,0.049224853515625,0.062286376953125,0.07623291015625,0.0643310546875,0.04205322265625,0.0704345703125,0.055145263671875,0.06622314453125,0.04815673828125,0.1226806640625,0.07586669921875,0.07183837890625,0.06005859375,0.06854248046875
2,0.045928955078125,0.05377197265625,0.054901123046875,0.049957275390625,0.02642822265625,0.0540771484375,0.0738525390625,0.0692138671875,0.071044921875,0.0609130859375,0.055145263671875,0.052032470703125,0.0650634765625,0.0872802734375,0.10308837890625,0.07769775390625,0.13330078125,0.09619140625,0.0653076171875,0.0843505859375,0.1011962890625,0.0843505859375,0.250732421875,0.09130859375,0.10009765625,0.1156005859375,0.066650390625,0.10113525390625
3,0.06439208984375,0.0640869140625,0.0634765625,0.07763671875,0.04925537109375,0.059539794921875,0.06494140625,0.10833740234375,0.0667724609375,0.0958251953125,0.1319580078125,0.12255859375,0.08636474609375,0.0909423828125,0.11273193359375,0.1099853515625,0.103759765625,0.0986328125,0.07708740234375,0.08599853515625,0.10833740234375,0.093505859375,0.1087646484375,0.09552001953125,0.105224609375,0.09844970703125,0.10333251953125,0.10150146484375
4,0.06988525390625,0.0667724609375,0.174560546875,0.07708740234375,0.184814453125,0.0958251953125,0.1309814453125,0.0011119842529296875,0.0224609375,0.1705322265625,0.004398345947265625,0.1671142578125,0.1419677734375,0.0016613006591796875,0.0149993896484375,0.1796875,0.1397705078125,0.09393310546875,0.07373046875,0.12310791015625,0.1912841796875,0.060150146484375,0.0229339599609375,0.061004638671875,0.060699462890625,0.1072998046875,0.051788330078125,0.01263427734375
5,0.29345703125,0.134765625,0.052734375,0.057769775390625,0.133544921875,0.1898193359375,0.0919189453125,0.2149658203125,0.1810302734375,0.143310546875,0.32421875,0.07275390625,0.056182861328125,0.223388671875,0.055511474609375,0.04901123046875,0.0693359375,0.07818603515625,0.18359375,0.030029296875,0.1072998046875,0.3779296875,0.199462890625,0.1990966796875,0.1143798828125,0.0831298828125,0.68701171875,0.2291259765625
6,0.1041259765625,0.0745849609375,0.1910400390625,0.0797119140625,0.0258636474609375,0.0655517578125,0.06915283203125,0.232666015625,0.029022216796875,0.25146484375,0.2509765625,0.1341552734375,0.065673828125,0.15576171875,0.1802978515625,0.162841796875,0.1868896484375,0.154052734375,0.220703125,0.110595703125,0.142578125,0.03277587890625,0.1231689453125,0.27978515625,0.182373046875,0.0758056640625,0.1279296875,0.07269287109375
7,0.33642578125,0.434326171875,0.33056640625,0.2188720703125,0.1273193359375,0.145751953125,0.1873779296875,0.1533203125,0.11016845703125,0.312255859375,0.2454833984375,0.1265869140625,0.08587646484375,0.18603515625,0.310546875,0.1373291015625,0.26220703125,0.189453125,0.351318359375,0.1796875,0.3671875,0.12060546875,0.1741943359375,0.13525390625,0.1097412109375,0.10247802734375,0.101806640625,0.22802734375
8,0.3134765625,0.054595947265625,0.143798828125,0.16455078125,0.1759033203125,0.257568359375,0.287109375,0.2098388671875,0.34033203125,0.221435546875,0.20556640625,0.2232666015625,0.30615234375,0.26513671875,0.025238037109375,0.04541015625,0.01435089111328125,0.2000732421875,0.1395263671875,0.020721435546875,0.11572265625,0.334228515625,0.2724609375,0.0088348388671875,0.1728515625,0.43603515625,0.2763671875,0.237060546875
9,0.410400390625,0.3310546875,0.304443359375,0.38134765625,0.269287109375,0.50244140625,0.07623291015625,0.463623046875,0.189697265625,0.265625,0.24267578125,0.2083740234375,0.336181640625,0.375732421875,0.2578125,0.288818359375,0.6494140625,0.268310546875,0.2288818359375,0.323486328125,0.421875,0.18994140625,0.2216796875,0.28466796875,0.2174072265625,0.2137451171875,0.09844970703125,0.463623046875
10,0.405517578125,0.295654296875,0.2098388671875,0.1263427734375,0.038787841796875,0.341552734375,0.1435546875,0.30419921875,0.225341796875,0.1278076171875,0.2763671875,0.357177734375,0.0399169921875,0.3466796875,0.27197265625,0.147705078125,0.0419921875,0.1630859375,0.1546630859375,0.2393798828125,0.14501953125,0.212646484375,0.1959228515625,0.109375,0.278564453125,0.1114501953125,0.2232666015625,0.057464599609375
11,0.197509765625,0.108154296875,0.1854248046875,0.0992431640625,0.1988525390625,0.1981201171875,0.1524658203125,0.1812744140625,0.1688232421875,0.3525390625,0.2178955078125,0.111083984375,0.106689453125,0.5849609375,0.255859375,0.177734375,0.1845703125,0.1629638671875,0.145751953125,0.121337890625,0.190673828125,0.42724609375,0.390625,0.26171875,0.389404296875,0.2261962890625,0.228759765625,0.182861328125
12,0.67724609375,0.314453125,0.42431640625,0.18310546875,0.376953125,0.08892822265625,0.265625,0.25,0.289306640625,0.17333984375,0.1728515625,0.1815185546875,0.20263671875,0.2266845703125,0.42578125,0.26220703125,0.05084228515625,0.317626953125,0.09869384765625,0.1580810546875,0.1358642578125,0.0665283203125,0.28076171875,0.35498046875,0.45947265625,0.233642578125,0.337158203125,0.267822265625
13,0.259765625,0.4541015625,0.59130859375,0.284912109375,0.326904296875,0.347412109375,0.335693359375,0.1727294921875,0.1451416015625,0.18603515625,0.243896484375,0.225830078125,0.29638671875,0.2188720703125,0.418212890625,0.2705078125,0.2489013671875,0.415283203125,0.4775390625,0.271484375,0.28271484375,0.28515625,0.55126953125,0.299560546875,0.3466796875,0.471923828125,0.348388671875,0.365966796875
14,0.0267181396484375,0.05682373046875,0.1314697265625,0.04925537109375,0.0007977485656738281,0.0007562637329101562,0.03314208984375,0.038055419921875,0.29248046875,0.256103515625,0.291259765625,0.497802734375,0.310791015625,0.3759765625,0.37109375,0.4912109375,0.496826171875,0.3818359375,0.77587890625,0.419921875,0.42578125,0.308349609375,0.263916015625,0.5234375,0.382080078125,0.5595703125,0.278564453125,0.316650390625
15,0.374267578125,0.52880859375,0.2529296875,0.329345703125,0.32568359375,0.2227783203125,0.2489013671875,0.32763671875,0.1490478515625,0.1707763671875,0.22216796875,0.1717529296875,0.1781005859375,0.288330078125,0.2352294921875,0.21240234375,0.55517578125,0.28564453125,0.108642578125,0.1751708984375,0.309814453125,0.288330078125,0.64892578125,0.444580078125,0.380859375,0.269287109375,0.288818359375,0.591796875
16,0.4931640625,1.7021484375,0.7158203125,0.74365234375,1.0791015625,0.845703125,0.495849609375,0.51806640625,0.35888671875,0.1683349609375,0.033966064453125,0.0682373046875,0.07574462890625,0.1064453125,0.65234375,0.475341796875,0.57861328125,0.51904296875,0.81787109375,0.466064453125,0.80078125,0.241943359375,0.315185546875,0.17822265625,0.366943359375,0.366455078125,0.387939453125,0.45166015625
17,0.79248046875,1.140625,0.47412109375,0.346435546875,0.75439453125,0.3818359375,0.56396484375,0.201904296875,0.2861328125,0.333984375,0.0213165283203125,0.0938720703125,0.07501220703125,0.142333984375,0.73193359375,0.1995849609375,0.10052490234375,0.363525390625,0.77001953125,0.1810302734375,0.36572265625,0.8720703125,0.62158203125,0.58740234375,0.5419921875,0.57275390625,0.8447265625,0.87841796875
18,0.470458984375,0.272216796875,0.60205078125,0.12017822265625,0.8974609375,0.93310546875,0.51904296875,1.1376953125,0.623046875,0.5205078125,1.1044921875,0.386962890625,0.452392578125,1.2265625,0.80908203125,1.83203125,1.201171875,0.86962890625,1.390625,0.427734375,0.849609375,0.6611328125,0.38427734375,0.06585693359375,0.6044921875,0.9404296875,0.75146484375,0.6650390625
19,0.94482421875,0.1051025390625,0.66162109375,0.1177978515625,0.66259765625,0.453125,0.484619140625,0.4892578125,0.1265869140625,0.1065673828125,0.73193359375,0.63037109375,0.5986328125,0.3642578125,0.9130859375,1.4296875,0.9384765625,1.1767578125,0.74755859375,0.96875,0.80322265625,1.021484375,1.4365234375,2.318359375,1.767578125,1.392578125,1.1904296875,1.5888671875
20,1.919921875,2.29296875,2.59765625,1.7529296875,2.486328125,2.09765625,0.92333984375,0.291015625,0.48486328125,0.14697265625,0.34228515625,0.196533203125,0.1270751953125,0.250244140625,0.75,0.98046875,1.5341796875,1.76953125,0.84521484375,0.9482421875,0.73681640625,1.1748046875,1.05078125,1.791015625,0.66455078125,0.4580078125,0.82958984375,1.8828125
21,0.88134765625,0.56494140625,0.78076171875,0.244873046875,0.1728515625,0.787109375,0.72607421875,0.837890625,0.56494140625,0.07708740234375,0.4580078125,0.1839599609375,0.271484375,1.1943359375,1.0888671875,0.96923828125,0.2386474609375,0.646484375,0.48779296875,0.96435546875,0.308837890625,0.470703125,1.0654296875,1.6708984375,0.7646484375,2.2890625,1.46875,1.2734375
22,0.50537109375,0.63330078125,0.488037109375,0.30810546875,0.01654052734375,0.064208984375,0.089599609375,1.9755859375,1.3916015625,0.424560546875,1.642578125,1.294921875,1.39453125,1.619140625,0.466552734375,0.7021484375,0.344970703125,0.37744140625,0.8408203125,0.281494140625,0.1689453125,2.208984375,0.763671875,0.55908203125,1.703125,1.1826171875,1.8203125,2.013671875
23,0.537109375,0.411376953125,0.5859375,0.1312255859375,0.11492919921875,0.62060546875,0.09442138671875,0.145263671875,0.95068359375,0.47265625,1.349609375,0.939453125,0.55322265625,1.2578125,1.169921875,1.72265625,0.297607421875,0.5888671875,0.94580078125,2.376953125,0.5576171875,1.5849609375,0.068359375,0.07659912109375,1.0673828125,0.9853515625,0.935546875,1.3671875
24,0.908203125,0.263427734375,1.1005859375,0.8037109375,0.90380859375,2.283203125,0.372802734375,0.10546875,0.1444091796875,0.30615234375,0.09136962890625,0.1944580078125,0.286376953125,0.14111328125,0.74169921875,1.2099609375,0.8173828125,1.1279296875,1.208984375,0.97509765625,1.2802734375,1.619140625,0.493408203125,0.64892578125,1.0380859375,0.65869140625,1.59375,1.73046875
25,0.9267578125,2.255859375,1.1201171875,2.17578125,1.357421875,1.8818359375,0.52783203125,0.98583984375,1.3232421875,1.759765625,1.162109375,1.048828125,1.9560546875,0.97412109375,1.0029296875,2.03515625,0.3955078125,1.9287109375,2.294921875,0.26611328125,0.9755859375,0.370361328125,0.336669921875,0.6123046875,0.7763671875,1.2138671875,0.36474609375,0.374267578125
26,1.0849609375,1.80078125,1.154296875,1.068359375,0.95458984375,1.32421875,1.4921875,0.478759765625,2.544921875,0.70654296875,0.357177734375,0.8359375,1.0224609375,0.61474609375,1.453125,1.8212890625,1.3408203125,1.4267578125,2.12109375,1.1513671875,0.61767578125,1.0341796875,2.78515625,2.189453125,1.6298828125,1.1630859375,2.08984375,0.38818359375
27,1.0546875,1.7880859375,1.1025390625,1.0771484375,1.771484375,1.32421875,1.5322265625,1.962890625,1.2978515625,1.80859375,2.353515625,2.185546875,2.201171875,2.28515625,1.3916015625,1.4267578125,1.224609375,1.7294921875,1.908203125,1.05078125,1.5146484375,1.4990234375,1.2548828125,1.4150390625,1.1220703125,0.966796875,0.880859375,1.046875

Top 10 Most Divergent Heads
Rank,Layer,Head,Divergence
1,26,22,2.78515625
2,20,2,2.59765625
3,26,8,2.544921875
4,20,4,2.486328125
5,23,19,2.376953125
6,27,10,2.353515625
7,19,23,2.318359375
8,25,18,2.294921875
9,20,1,2.29296875
10,21,25,2.2890625
